Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Day Type Index [](Hourly),CORE_ZN:People Occupant Count [](Hourly),PERIMETER_ZN_1:People Occupant Count [](Hourly),PERIMETER_ZN_2:People Occupant Count [](Hourly),PERIMETER_ZN_3:People Occupant Count [](Hourly),PERIMETER_ZN_4:People Occupant Count [](Hourly),Total People,CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly) ,Total Cooling Rate [W],CORE_ZN:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),Mean air Temperature [°C]
 06/03  18:00:00,23.8916666666666,126.25,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,41.7395715142954,749.853873395391,791.593444909686,28.525626637979,363.795886935843,392.321513573822,18.9910750190247,305.429970379274,324.421045398299,29.1358387169762,419.078457209879,448.214295926855,20.8592061719665,359.296516647369,380.155722819335,2336.706022628,27.4348638767183,27.0774121729193,27.4620381210625,27.1328564197468,27.918987861943,34.7031271018769,27.3558161517318
 06/03  19:00:00,22.05,21.1666666666666,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9361434288329,27.2631285258424,27.6943793523346,27.314863496145,28.0824809564801,27.1647453607568,27.636314592475
 06/03  20:00:00,20.1916666666666,0.722222222222222,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9671945700546,27.1294422393194,27.5752797545819,27.1827569785546,27.8325875761068,21.292463196623,27.5378325198606
 06/03  21:00:00,19.2833333333333,0,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.935074103247,26.988506672951,27.4386077745943,27.044488099584,27.6098107651578,17.2940858023092,27.4191345626292
 06/03  22:00:00,19.1416666666666,0,3,0.451099319784853,0.341962494534795,0.202856552509402,0.341962494534795,0.202856552509402,1.54073741387325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8517136160213,26.812010493046,27.2476091943069,26.8681988709393,27.3761241045091,15.5524737480788,27.2605141295238
 06/03  23:00:00,18.9833333333333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.741431061271,26.624594057962,27.0409420395306,26.6772395444209,27.1428201159981,14.7835562586774,27.0863190371952
 06/03  24:00:00,18.2583333333333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9499982093417,26.7722763012569,27.1717498359661,26.8245074264154,27.2535085189323,14.096048865504,27.2446433131145
 06/04  01:00:00,17.1583333333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9792617797753,26.7000569934382,27.0821211147183,26.7531868911573,27.1497108119887,13.2422898327162,27.1958865840206
 06/04  02:00:00,16.0583333333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9673378160613,26.5745174839958,26.9372005334877,26.6280330704035,26.994664068995,12.1628203372207,27.0972611580725
 06/04  03:00:00,15.25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9432607248433,26.4562579372832,26.8002592139727,26.5098580049,26.8510057552333,11.1821646105991,27.0007920849992
 06/04  04:00:00,14.7083333333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9138006205988,26.3615168391508,26.690664778609,26.4166433267408,26.7365124959476,10.5575269593885,26.9209470175211
 06/04  05:00:00,14.15,23.1666666666666,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8955223803591,26.2864089807033,26.6139774327063,26.3459624632161,26.6430509076567,10.0410852913917,26.860836262464
 06/04  06:00:00,14.8916666666666,301.666666666666,4,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,170.598425171279,473.67701173422,644.275436905499,99.8910206706718,123.414847838146,223.305868508817,63.6241175575549,207.721531787698,271.345649345254,102.061205622138,189.263123784071,291.324329406209,61.75943234952,91.8827914585277,153.642223808047,1583.89350797383,27.8252966996394,26.0797265976935,27.0372257905787,26.3600457247067,26.5692268815973,10.7254653846232,26.84353339021
 06/04  07:00:00,16.5333333333333,580.666666666666,4,1.89461714309638,1.43624247704613,0.85199752053949,1.43624247704613,0.85199752053949,6.47109713826762,2447.42818758409,1520.47356994161,3967.9017575257,173.630157398661,347.699442675661,521.329600074322,1336.54732277194,495.018107319745,1831.56543009169,638.220289285511,356.722064623437,994.942353908948,482.479100684686,267.668718235032,750.147818919718,8065.88696052038,25.745383500623,25.3697537224415,25.7115110265195,25.8256624202515,25.8204868082062,15.7588522563829,25.6852596643692
 06/04  08:00:00,18.1916666666666,772.333333333333,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2874.16317147027,539.952206807071,3414.11537827734,1082.79936151396,474.991218989534,1557.7905805035,1939.44945084409,226.796286159572,2166.24573700366,1338.36195162087,385.292554133056,1723.65450575393,855.104326987565,226.795516312274,1081.89984329983,9943.70604483826,25.6478386799713,25.7655113620355,25.6685688077169,25.7622994637305,25.750546840132,24.45676705666,25.7156118739136
 06/04  09:00:00,20.4166666666666,855.25,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2896.62605739416,539.952919709992,3436.57897710415,1302.46527692417,259.63553522329,1562.10081214746,2098.11147427987,226.127209038233,2324.2386833181,1463.80531914336,384.290034665213,1848.09535380857,926.421433843223,226.127481267204,1152.54891511042,10323.5627414887,25.6818539554369,25.7785553738812,25.6607261618306,25.7537180081898,25.7511608873334,33.9448209174794,25.7256098240397
 06/04  10:00:00,23.0166666666666,909.916666666666,4,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2947.33991778389,534.732607817135,3482.07252560102,1483.87331768269,252.561984018669,1736.43530170136,1799.46272558293,0,1799.46272558293,1602.43335116829,379.868558606596,1982.30190977488,1018.44053008018,223.457723990315,1241.89825407049,10242.1707167307,25.6771520464619,25.755288244143,25.6713144157763,25.74082361391,25.7391152185596,42.7043785071474,25.7160153397617
 06/04  11:00:00,25.6166666666666,937.333333333333,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3004.37835014729,539.867830866427,3544.24618101371,1681.88557170743,244.141499028744,1926.02707073618,1797.56340336387,224.368493893242,2021.93189725711,1752.0782011201,381.646466381669,2133.72466750177,1119.52061537752,224.369399530224,1343.89001490775,10969.8198314165,25.6705470628403,25.7452189664681,25.6481423620307,25.7313780016272,25.7302489922854,50.6330621862184,25.7055320679602
 06/04  12:00:00,27.2249999999999,928.416666666666,4,5.50697092374926,4.17464055435517,0,4.17464055435517,2.4764505007325,16.3327025331921,2806.67868463069,324.096386978521,3130.77507160921,1743.1186583989,0,1743.1186583989,1510.96575244923,0,1510.96575244923,1700.59126236753,217.536528457799,1918.12779082533,1093.43256930404,126.944872454828,1220.37744175887,9523.36471504154,25.6699806183683,25.7549349837778,25.6542802151181,25.731660439926,25.7293781388452,55.8699395710791,25.7082788003392
 06/04  13:00:00,28.125,858.666666666666,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3078.40513611233,534.085314015052,3612.49045012738,1974.11875185154,216.703887183008,2190.82263903455,1693.76281720721,221.535028944224,1915.29784615143,1981.42332531694,377.193697850074,2358.61702316702,1266.80278867284,221.682130338017,1488.48491901086,11565.7128774912,25.6575070643679,25.733011739563,25.6412055619498,25.7166782417217,25.713725908494,58.5920737173387,25.6926534845921
 06/04  14:00:00,29.025,496.416666666666,4,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,3111.74647640637,533.775412726626,3645.521889133,2126.7194225882,220.637432315898,2347.3568549041,1506.71759076039,0,1506.71759076039,2101.52079958197,377.495860492715,2479.01666007468,1361.85908723663,221.890706631598,1583.74979386823,11562.3627887404,25.6522159392679,25.7243243570203,25.6430179571432,25.7112650198838,25.7019550627184,57.4727732435385,25.6866636001407
 06/04  15:00:00,28.875,304.666666666666,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3104.50888904134,539.950236099444,3644.45912514079,2174.53721446041,220.238276422202,2394.77549088261,1663.04079878406,220.635495483848,1883.67629426791,2139.52944107795,376.05281709199,2515.58225816994,1521.95736217434,220.635355243382,1742.59271741772,12181.085885879,25.646025681052,25.7143928669932,25.6362392992911,25.7024906153668,25.6794706059033,51.7093326350814,25.6768466857894
 06/04  16:00:00,27.9749999999999,263.083333333333,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3067.59876725577,539.953223271886,3607.55199052766,2175.06449932714,215.369185201039,2390.43368452819,1629.03714085397,213.648771913462,1842.68591276743,2139.97118198318,365.572405931367,2505.54358791455,1719.021536062,213.648606263868,1932.67014232587,12278.8853180637,25.6381033719101,25.7056704222767,25.6301548492582,25.6950149235808,25.6842602877196,46.3438763232457,25.6707615422071
 06/04  17:00:00,27.075,113.583333333333,4,2.88703564662306,2.18855996502268,1.29828193606017,2.18855996502268,1.29828193606017,9.86071944878876,2151.545648593,172.784757060004,2324.330405653,1547.35916287124,0,1547.35916287124,1182.89010048343,41.8700967750321,1224.76019725846,1445.51861381152,77.2367853666411,1522.75539917816,1322.51204089786,41.870034287696,1364.38207518556,7983.58724014642,25.6571885245361,25.7398723511694,25.6487914034193,25.7146256067084,25.6921487761132,41.333171074339,25.6917852487752
 06/04  18:00:00,26.0583333333333,87.3333333333333,4,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,15.303752387957,709.541670534831,724.845422922788,9.43397085253926,363.455633959446,372.889604811986,7.29362608603848,299.729821401777,307.023447487815,9.5994895679606,404.481943799531,414.081433367491,8.23482516373752,328.247419602184,336.482244765921,2155.322153356,27.2440153583343,27.0066160523317,27.3272917554382,27.0102206894606,27.574731496788,35.3274324215206,27.1939413173739
 06/04  19:00:00,24.9,11.7499999999999,4,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6913950014401,27.2120808194774,27.5960501909098,27.2274489145925,27.7627469200298,29.0663405318481,27.4788822054442
 06/04  20:00:00,23.7583333333333,0.222222222222222,4,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7166998586129,27.0626569364567,27.462551484451,27.0857982156902,27.5247608114184,24.2150001000781,27.372778406344
 06/04  21:00:00,22.0166666666666,0,4,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6946504385581,26.8794670276928,27.2776885245002,26.9045940485763,27.2704206923011,21.019797076686,27.2276211021254
 06/04  22:00:00,19.8166666666666,0,4,0.451099319784853,0.341962494534795,0.202856552509402,0.341962494534795,0.202856552509402,1.54073741387325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6213719196499,26.6617980870632,27.0484707304009,26.6843093750256,27.0025702329492,18.4511362888637,27.0435197743535
 06/04  23:00:00,17.6166666666666,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5054052772198,26.4206321538028,26.8053719993423,26.4436783645184,26.7421592519551,15.696266216611,26.8363409597251
 06/04  24:00:00,16.5833333333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6912298032368,26.5477455899151,26.9243842540409,26.573014100194,26.8470808821572,13.1673834595046,26.9771490794301
 06/05  01:00:00,16.3833333333333,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7051103180322,26.484771531039,26.8432928068612,26.5131054742523,26.75693768035,11.8747407057075,26.9313949576945
 06/05  02:00:00,16.1833333333333,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6831063792319,26.3861923496715,26.7271740963221,26.4169129022237,26.6372449086944,11.304954125074,26.8506766187058
 06/05  03:00:00,15.6916666666666,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6589323948917,26.2899034376054,26.6136908921357,26.3222213470882,26.5220486344254,11.0254107335724,26.7711033817359
 06/05  04:00:00,14.9333333333333,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6337666931883,26.1918283735485,26.4989312949579,26.22513010066,26.4064681273088,10.6777012546993,26.6900921100645
 06/05  05:00:00,14.1916666666666,17.0833333333333,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6194698713464,26.1053003241862,26.4053445987671,26.1423273017742,26.304098213778,10.3660836027169,26.6225241243298
 06/05  06:00:00,15.2999999999999,251.916666666666,5,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,145.549469964235,587.333724452243,732.883194416478,95.1066242010534,140.822896816157,235.929521017211,60.2926464044806,205.752161891843,266.044808296323,97.0018005277848,205.139028436146,302.14082896393,58.0756928365471,105.837907884311,163.913600720858,1700.9119534148,27.5750141594736,25.9188301836456,26.7556483212732,26.1612019694765,26.246557833646,11.3961521237116,26.6108558736997
 06/05  07:00:00,17.7,595.75,5,1.89461714309638,1.43624247704613,0.85199752053949,1.43624247704613,0.85199752053949,6.47109713826762,2160.4797270082,1405.24746154302,3565.72718855122,135.607313783873,283.931786684982,419.539100468855,1205.40137934626,413.805869143862,1619.20724849012,520.633638451753,262.942578562297,783.57621701405,337.257980658945,178.62911699757,515.887097656515,6903.93685218076,25.709648291929,25.3630341709862,25.6709528184063,25.785425008446,25.7950871312068,16.7052264699846,25.6556909242079
 06/05  08:00:00,20.0999999999999,769.5,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2659.70502801369,539.952246220585,3199.65727423427,1072.82143950425,393.408749111668,1466.23018861592,1880.07463670347,225.594177851885,2105.66881455536,1269.62407612338,383.490170300972,1653.11424642436,750.930144027636,225.594221457116,976.524365484753,9401.19488931466,25.6070042270992,25.6983096163622,25.6352278827605,25.7252196913964,25.7280837073652,25.8912115658392,25.6731639732406
 06/05  09:00:00,22.2083333333333,856.583333333333,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2710.8008322453,539.952686215346,3250.75351846064,1283.4208107247,230.98450779989,1514.40531852459,2062.75575789691,219.886923246755,2282.64268114367,1403.98526841966,374.928421730549,1778.91369015021,831.991663757466,219.88677075359,1051.87843451105,9878.59364279016,25.6396072877878,25.7340355459441,25.627037763711,25.7150646256134,25.7217432897519,35.915616925795,25.6864720035533
 06/05  10:00:00,24.05,906.75,5,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2775.59242503866,539.952180499809,3315.54460553847,1443.66734130819,209.162890568949,1652.83023187714,1753.11198851968,0,1753.11198851968,1540.86051660592,362.24894193666,1903.10945854258,921.833594586319,211.433188045276,1133.26678263159,9757.86306710946,25.6375515985801,25.7271300903536,25.635581421729,25.7130742462201,25.7198947404624,43.3709566764939,25.6847771961107
 06/05  11:00:00,25.9083333333333,947.166666666666,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2832.76207517848,539.952387736803,3372.71446291529,1610.2310178862,178.135865005461,1788.36688289166,1731.69621161981,200.762967087924,1932.45917870774,1673.15855523937,346.243609192716,2019.40216443208,1014.42997492835,200.762697425002,1215.19267235335,10328.1353613001,25.6293829880089,25.7082226508777,25.6174475303031,25.6970188539375,25.7036425831919,49.4360870342904,25.6700983828935
 06/05  12:00:00,27.1083333333333,960,5,5.50697092374926,4.17464055435517,0,4.17464055435517,2.4764505007325,16.3327025331921,2629.85681004614,324.213055626702,2954.06986567284,1647.06139914281,0,1647.06139914281,1434.38011147191,0,1434.38011147191,1603.01782173457,170.104503571627,1773.12232530619,984.347972667645,95.3286942201646,1079.67666688781,8888.31036848156,25.629192251884,25.7243858532252,25.6235507490359,25.6982102668521,25.7040878568527,53.1616645540469,25.6747565169201
 06/05  13:00:00,27.8666666666666,959.666666666666,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2898.45308997261,539.749376488883,3438.20246646149,1861.1991634124,165.427390367745,2026.62655378015,1607.54686576334,187.172337518745,1794.71920328209,1871.91022884555,325.830898738124,2197.74112758368,1147.27159488669,187.166986420542,1334.43858130723,10791.7279324146,25.6183022661857,25.704254450631,25.6120890871883,25.6866274965482,25.692798593043,55.6527492512247,25.6615338283219
 06/05  14:00:00,28.6083333333333,947.166666666666,5,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2932.69087013751,533.255854597285,3465.94672473479,1965.80242109638,134.712453313982,2100.51487441037,1402.00634109734,0,1402.00634109734,1958.05371649578,313.035010795657,2271.08872729144,1201.85225705616,178.969328537871,1380.82158559403,10620.378253128,25.6123753509934,25.6915984299665,25.6160471570909,25.6785259739289,25.6797683092211,56.122981619887,25.6539969862898
 06/05  15:00:00,28.7833333333333,906.916666666666,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2947.19371255822,540.140448330604,3487.33416088883,2023.64871547995,131.313999802212,2154.96271528216,1567.49014344012,177.372998161068,1744.86314160119,2004.9111668232,311.220192379059,2316.13135920226,1469.03849830428,177.391308073814,1646.4298063781,11349.7211833525,25.6064764084694,25.6871093406894,25.6077980694549,25.6745779180218,25.6571500242766,54.5474216817559,25.6463332685844
 06/05  16:00:00,28.5833333333333,843.333333333333,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2947.54180624132,534.574167115191,3482.11597335652,2040.96495849112,127.202223320567,2168.16718181169,1539.97959639254,173.159318485211,1713.13891487775,2017.5994157183,304.526156490083,2322.12557220838,1961.12261313365,173.062341823514,2134.18495495716,11819.7325972115,25.6005199180619,25.6789804849111,25.6049805618224,25.6668426501277,25.6565061326284,51.1341959965154,25.640612565514
 06/05  17:00:00,28.3833333333333,743.583333333333,5,2.88703564662306,2.18855996502268,1.29828193606017,2.18855996502268,1.29828193606017,9.86071944878876,2061.31648885641,172.769429022881,2234.08591787929,1545.85031410858,0,1545.85031410858,1102.44399454172,8.28022964975249,1110.72422419147,1360.1196514236,26.8534304900072,1386.97308191361,1945.76186610231,8.27723131400244,1954.03909741631,8231.67263550926,25.6223429031239,25.7123905967578,25.6290624514936,25.6890083308486,25.6301891571394,46.3254456784031,25.6590426573606
 06/05  18:00:00,27.3083333333333,512.666666666666,5,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,5.02712958116849,697.971493045434,702.998622626603,2.26329150900418,349.628295059244,351.891586568248,2.33222573976889,284.643982161246,286.976207901014,2.27739862844577,391.447909638374,393.725308266819,7.48824550553795,437.051419347841,444.539664853378,2180.13139021606,27.1798406034106,26.9795817586649,27.2317079279382,26.9616469697379,28.6634339446534,39.699799923194,27.2891244674237
 06/05  19:00:00,25.6666666666666,126.75,5,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.638583221156,27.200071946177,27.5158768755566,27.243709707265,28.8760656694301,31.7788324138227,27.6003868787038
 06/05  20:00:00,24.0083333333333,6.33333333333333,5,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6631659304065,27.0376681806758,27.3830269531295,27.1252517884695,28.3791092331765,25.3625996523723,27.4623278482112
 06/05  21:00:00,22.25,0,5,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6248230831265,26.84556269113,27.2032217373654,26.9273082900243,27.9399426665107,21.1075795923867,27.2830377332956
 06/05  22:00:00,20.3916666666666,0,5,0.451099319784853,0.341962494534795,0.202856552509402,0.341962494534795,0.202856552509402,1.54073741387325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5383661300263,26.6341696623221,26.9909834541684,26.7124342294606,27.5684592361358,18.3730362471478,27.0862629658108
 06/05  23:00:00,18.55,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4175940949415,26.413631072425,26.7644671212347,26.4861302153426,27.2465568820809,16.0250988135185,26.8795225130472
 06/05  24:00:00,17.45,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6034145453861,26.5278792973546,26.8695426784125,26.5972438284645,27.2995601378584,13.823318026407,27.0047592407093
 06/06  01:00:00,16.9083333333333,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6203945071518,26.4375934228524,26.7635159719846,26.5054349372047,27.1477274545908,12.561217361726,26.9353656628012
